Lemma-id	Grunnform	Funksjon	Orginalkjelde	Alle normerte	Alle_Paradigme_id	Alternativ kode	Kjelde	Ordklasse	Utdyping av ordklasse
50301	korsleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93145	sylvlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93145	sylvlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93145	sylvlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93145	sylvlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93145	sylvlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93145	sylvlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93145	sylvlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93145	sylvlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93146	sylvleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93146	sylvleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93146	sylvleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93146	sylvleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93146	sylvleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93146	sylvleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
93146	sylvleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100813	turrlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100813	turrlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100813	turrlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100813	turrlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100813	turrlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100813	turrlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100813	turrlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100813	turrlegge	lemma	NN_ORDBOK	111	111 111K1 112 112K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100814	turrleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100814	turrleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100814	turrleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100814	turrleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100814	turrleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100814	turrleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
100814	turrleggje	lemma	NN_ORDBOK	106	106 106K1 107 107K1	V02x	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall pres_0 pret_0/RK_DE
1961	anglisere	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
1961	anglisere	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
1961	anglisere	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
7784	bleike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
7784	bleike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
7784	bleike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
7784	bleike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
17449	eksere	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
17449	eksere	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
17449	eksere	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
17449	eksere	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
17450	eksersere	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
17450	eksersere	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
17450	eksersere	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
21189	filére	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
21189	filére	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
21189	filére	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
21189	filére	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
28627	føyke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
28627	føyke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
28627	føyke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
28627	føyke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
36573	henge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
36573	henge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
36573	henge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
36573	henge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
36573	henge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_D/T
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_D/T
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_D/T
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_D/T
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
46406	kjære	lemma	NN_ORDBOK	037	015 015K1 030 030K1 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
47245	klenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
47245	klenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
47245	klenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
47245	klenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
47245	klenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
50776	krenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
50776	krenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
50776	krenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
50776	krenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
50776	krenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
53286	kyrke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
53286	kyrke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
53286	kyrke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
53286	kyrke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
55017	lenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
55017	lenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
55017	lenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
55017	lenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
55017	lenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
58109	løne	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
58109	løne	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
58109	løne	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
60404	merke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
60404	merke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
60404	merke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
60404	merke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
63038	mørke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
63038	mørke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
63038	mørke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
63038	mørke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
74363	renge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
74363	renge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
74363	renge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
74363	renge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
74363	renge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
75066	rike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
75066	rike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
75066	rike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
75066	rike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
79094	sermerke	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
79094	sermerke	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
79094	sermerke	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
79094	sermerke	lemma	NN_ORDBOK		037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
82620	skjøne	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_TE
82620	skjøne	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_TE
82620	skjøne	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_TE
82620	skjøne	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_TE
82620	skjøne	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_A
82620	skjøne	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_A
82620	skjøne	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_A
85956	slynge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
85956	slynge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
85956	slynge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
85956	slynge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
85956	slynge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
88156	speke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
88156	speke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
88156	speke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
88156	speke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
88990	spøke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
88990	spøke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
88990	spøke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
88990	spøke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
89729	stenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
89729	stenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
89729	stenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
89729	stenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
89729	stenge	lemma	NN_ORDBOK	015	015 037 037K1	V04	NN_ORDBOK	verb	svak pret_DE perf_T
91579	styrke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
91579	styrke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
91579	styrke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
91579	styrke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100776	turrdestillere	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100776	turrdestillere	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100776	turrdestillere	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100805	turrkoke	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100805	turrkoke	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100805	turrkoke	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100805	turrkoke	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100805	turrkoke	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_A
100805	turrkoke	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_A
100805	turrkoke	lemma	NN_ORDBOK	001 037 037B	001 001K1 037 037B 037K1	V04	NN_ORDBOK	verb	svak pret_A
100848	turrtenke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100848	turrtenke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
100848	turrtenke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
107085	vake	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
107085	vake	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
107085	vake	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
110122	verke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
110122	verke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
110122	verke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
110122	verke	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
110906	vike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
110906	vike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
110906	vike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
110906	vike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
7825	blekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
7825	blekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
7825	blekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
7825	blekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
13540	dekke	lemma	NN_ORDBOK	041	001 001K1 041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
13540	dekke	lemma	NN_ORDBOK	041	001 001K1 041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
13540	dekke	lemma	NN_ORDBOK	041	001 001K1 041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
13540	dekke	lemma	NN_ORDBOK	041	001 001K1 041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
13540	dekke	lemma	NN_ORDBOK	041	001 001K1 041 041K1	V04d	NN_ORDBOK	verb	svak pret_A
13540	dekke	lemma	NN_ORDBOK	041	001 001K1 041 041K1	V04d	NN_ORDBOK	verb	svak pret_A
13540	dekke	lemma	NN_ORDBOK	041	001 001K1 041 041K1	V04d	NN_ORDBOK	verb	svak pret_A
15486	drømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
15486	drømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
15486	drømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
15486	drømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
22794	flekke	lemma	NN_ORDBOK	041 043	041 041K1 043 043K1	V04d	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall forenkl pret_TE
22794	flekke	lemma	NN_ORDBOK	041 043	041 041K1 043 043K1	V04d	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall forenkl pret_TE
22794	flekke	lemma	NN_ORDBOK	041 043	041 041K1 043 043K1	V04d	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall forenkl pret_TE
22794	flekke	lemma	NN_ORDBOK	041 043	041 041K1 043 043K1	V04d	NN_ORDBOK	verb	svak vokalskifte_E>A>A J-bortfall forenkl pret_TE
22794	flekke	lemma	NN_ORDBOK	041 043	041 041K1 043 043K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
22794	flekke	lemma	NN_ORDBOK	041 043	041 041K1 043 043K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
22794	flekke	lemma	NN_ORDBOK	041 043	041 041K1 043 043K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
22794	flekke	lemma	NN_ORDBOK	041 043	041 041K1 043 043K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
23413	flømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
23413	flømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
23413	flømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
23413	flømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
30872	gjømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
30872	gjømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
30872	gjømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
30872	gjømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
31341	glytte	lemma	NN_ORDBOK	001 041 041T	001 041 041K1 041T 067K1	V04d	NN_ORDBOK	verb	svak forenkl pret_A
31341	glytte	lemma	NN_ORDBOK	001 041 041T	001 041 041K1 041T 067K1	V04d	NN_ORDBOK	verb	svak forenkl pret_A
31341	glytte	lemma	NN_ORDBOK	001 041 041T	001 041 041K1 041T 067K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
31341	glytte	lemma	NN_ORDBOK	001 041 041T	001 041 041K1 041T 067K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
31341	glytte	lemma	NN_ORDBOK	001 041 041T	001 041 041K1 041T 067K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
31341	glytte	lemma	NN_ORDBOK	001 041 041T	001 041 041K1 041T 067K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
31341	glytte	lemma	NN_ORDBOK	001 041 041T	001 041 041K1 041T 067K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
31341	glytte	lemma	NN_ORDBOK	001 041 041T	001 041 041K1 041T 067K1	V04d	NN_ORDBOK	verb	svak pret_A
31341	glytte	lemma	NN_ORDBOK	001 041 041T	001 041 041K1 041T 067K1	V04d	NN_ORDBOK	verb	svak pret_A
31365	glømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
31365	glømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
31365	glømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
31365	glømme	lemma	NN_ORDBOK		079 079K1	V04d	NN_ORDBOK	verb	svak MM pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
54925	lekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
54925	lekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
54925	lekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
54925	lekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
